product_id,product_name,product_manfacture,product_price,product_image_url,product_available
14305,Tonenglo Face Wash Tube Of 100 G,TONENGLO,294.50,https://cdn01.pharmeasy.in/dam/products_otc/255436/tonenglo-face-wash-tube-of-100-g-7-1597362114.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214668,Whisper Ultra Clean  Sanitary Pads  Packet Of 15 (xl),WHISPER,131.12,https://cdn01.pharmeasy.in/dam/products_otc/I40411/whisper-ultra-clean-sanitary-pads-with-wings-15-pieces-xl-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32142,Sensodyne Sensitive Repair & Protect Toothpaste Tube Of 100 G,Sensodyne,199.50,https://cdn01.pharmeasy.in/dam/products_otc/I04899/sensodyne-sensitive-repair-protect-toothpaste-tube-of-100-g-1-1601562958.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32136,Sensodyne Sensitive  Toothbrush (soft),Sensodyne,47.50,https://cdn01.pharmeasy.in/dam/products_otc/329892/sensodyne-sensitive-toothbrush-soft-1pc-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
233144,Parachute Coconut Hair Oil Bottle Of 600 Ml,Parachute,200.00,https://cdn01.pharmeasy.in/dam/products_otc/E75830/parachute-coconut-hair-oil-bottle-of-600-ml-2-1608302186.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214676,Venusia Max Intensive Moisturizing Lotion For Everyday Use - 500g,Venusia,719.20,https://cdn01.pharmeasy.in/dam/products_otc/I40419/venusia-max-intensive-moisturizing-lotion-for-everyday-use-500g-2-1597366959.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
171978,Dettol Germ Protection Skincare Soap Box Of 125 G,Dettol,47.50,https://cdn01.pharmeasy.in/dam/products_otc/I05326/dettol-germ-protection-bathing-bar-soap-skincare-125g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
488878,Gillette Presto Manual Shaving Razor,Gillette,84.48,https://cdn01.pharmeasy.in/dam/products_otc/D40082/gillette-presto-manual-shaving-razor-1-1593546051.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
7508,Fash Foam Face Wash Bottle Of 100 Ml,FASH,308.00,https://cdn01.pharmeasy.in/dam/products_otc/226306/fash-foam-face-wash-bottle-of-100-ml-1-1604646354.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
231425,Nycil Cool Herbal With Neem & Pudina Prickly Heat Powder - 50gm,Nycil,38.00,https://cdn01.pharmeasy.in/dam/products_otc/Z98935/nycil-cool-herbal-with-neem-pudina-prickly-heat-powder-50gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
237384,Pond's Magic Freshness Talcum Powder Bottle Of 50 G,Pond's,57.00,https://cdn01.pharmeasy.in/dam/products_otc/S53179/ponds-magic-freshness-talcum-powder-acacia-honey-50-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
172746,Sebamed Olive Body Wash Bottle Of 200 Ml,SEBAMED,556.92,https://cdn01.pharmeasy.in/dam/products_otc/222824/sebamed-olive-body-wash-bottle-of-200-ml-2-1606505628.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
215410,Himalaya Baby Wipes Packet Of 72 's (pack Of 2),Himalaya Baby,254.40,https://cdn01.pharmeasy.in/dam/products_otc/I41155/himalaya-gentle-baby-wipes-72s-ssc-pack-of-2-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487664,Moha Aloe Vera Moisturizer Tube Of 200 Gm(buy 1 Get 1 Free),MOHA,99.00,https://cdn01.pharmeasy.in/dam/products_otc/T05185/moha-aloe-vera-gel-100ml-buy1-get1-free-1-1594398897.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
11943,Scalpe Plus  Anti Dandruff Shampoo  Bottle Of 75 Ml,SCALPE,195.00,https://cdn01.pharmeasy.in/dam/products_otc/270382/scalpe-plus-anti-dandruff-shampoo-75-ml-1-1597361803.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
191905,Colgate Zigzag Antibacterial Toothbrush - Medium (pack Of 3),Colgate,56.00,https://cdn01.pharmeasy.in/dam/products_otc/I12652/colgate-toothbrush-zigzag-medium-bristles-buy-2-get-1-free-saver-pack-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
224620,Veet Hair Removal Cream Tube Of 32 G,Veet,73.80,https://cdn01.pharmeasy.in/dam/products_otc/U98973/veet-hair-removal-cream-for-dry-skin-32gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214428,Veet Silk & Fresh Hair Removal Cream Normal Skin Tube Of 100 G,Veet,204.60,https://cdn01.pharmeasy.in/dam/products_otc/I40171/veet-silk-fresh-hair-removal-cream-normal-skin-tube-of-100-g-2-1600443640.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
207362,Corcal Bone And Beauty Bone Care Tablets Strip Of 10,CORCAL,52.50,https://cdn01.pharmeasy.in/dam/products_otc/I33105/corcal-bone-and-beauty-bone-care-tablets-strip-of-10-1-1597366540.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
224620,Veet Hair Removal Cream Tube Of 32 G,Veet,73.80,https://cdn01.pharmeasy.in/dam/products_otc/U98973/veet-hair-removal-cream-for-dry-skin-32gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214428,Veet Silk & Fresh Hair Removal Cream Normal Skin Tube Of 100 G,Veet,204.60,https://cdn01.pharmeasy.in/dam/products_otc/I40171/veet-silk-fresh-hair-removal-cream-normal-skin-tube-of-100-g-2-1600443640.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
2933518,"Colgate Kids (5+ Years) Minion Toothbrush, Extra Soft With Tongue Cleaner - 1 Pc",Colgate,55.30,https://cdn01.pharmeasy.in/dam/products_otc/A50728/colgate-kids-5-years-minion-toothbrush-extra-soft-with-tongue-cleaner-1-pc-2-1602740224.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214667,Whisper Ultra Clean Size Xl Plus Sanitary Pads Packet Of 30,WHISPER,291.40,https://cdn01.pharmeasy.in/dam/products_otc/I40410/whisper-ultra-clean-sanitary-pads-30-pieces-xl-plus-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
3441728,Vaseline Healthy Bright Daily Brightening Body Lotion - 400 Ml,Vaseline,276.00,https://cdn01.pharmeasy.in/dam/products_otc/Y70762/vaseline-healthy-bright-daily-brightening-body-lotion-400-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
231995,"Colgate Toothpaste For Kids (3-5 Years), Natural Strawberry Flavour, 0% Artificial - 80g Tube",COLGATE,112.50,https://cdn01.pharmeasy.in/dam/products_otc/J01183/colgate-toothpaste-for-kids-3-5-years-natural-strawberry-flavour-0-artificial-80g-tube-1-1604154113.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
15905,Klmklin Aha  Face Wash  Tube Of 100 Ml,KLMKLIN AHA,235.00,https://cdn01.pharmeasy.in/dam/products_otc/259396/klmklin-aha-face-wash-100ml-1-1597362325.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
233145,Parachute Coconut Hair Oil Bottle Of 300 Ml,Parachute,115.90,https://cdn01.pharmeasy.in/dam/products_otc/Z48884/parachute-coconut-hair-oil-bottle-of-300-ml-2-1608302206.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
8461,Venusia Max Intensive  Moisturizing Lotion For All Skin Types Bottle Of 300 G,Venusia,481.20,https://cdn01.pharmeasy.in/dam/products_otc/263100/venusia-max-intensive-moisturizing-lotion-for-all-skin-types-bottle-of-300-g-2-1604484399.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
172176,Navratna Ayurvedic Cool Hair Oil Bottle Of 300 Ml,Navratna,154.70,https://cdn01.pharmeasy.in/dam/products_otc/120175/navratna-ayurvedic-cool-oil-300ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
28567,Sebamed Anti-dand Shampoo Bottle Of 200 Ml,SEBAMED,510.00,https://cdn01.pharmeasy.in/dam/products_otc/I00360/sebamed-anti-dand-shampoo-bottle-of-200-ml-2-1604063902.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
175810,Triclenz Hair Cleanser Bottle Of 250 Ml,TRICLENZ HAIR,450.00,https://cdn01.pharmeasy.in/dam/products_otc/I09514/triclenz-hair-cleanser-250ml-1-1597365887.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214446,Dettol Cool (pack Of 4) Soap Box Of 75 G,Dettol,96.00,https://cdn01.pharmeasy.in/dam/products_otc/I40189/dettol-bathing-bar-soap-cool-75g-pack-of-4-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
485950,Savlon Glycerin Soap - 75g(buy 3 Get 1 Free),Savlon,78.30,https://cdn01.pharmeasy.in/dam/products_otc/F65530/savlon-glycerin-soap-75gbuy-3-get-1-free-2-1599228135.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
484630,Amrutanjan Comfy Dry Extra Long - 7 Pads,Amrutanjan,28.90,https://cdn01.pharmeasy.in/dam/products_otc/V78174/amrutanjan-comfy-dry-extra-long-7-pads-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
486622,Stayfree Dry-max Ultra-dry Size R Sanitary Pads Pack Of 16,Stayfree,166.25,https://cdn01.pharmeasy.in/dam/products_otc/C83048/stayfree-dry-max-ultra-dry-size-r-sanitary-pads-pack-of-16-2-1600172131.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
176100,Whisper Choice Regular Size S Sanitary Pads Packet Of 7,Whisper,28.20,https://cdn01.pharmeasy.in/dam/products_otc/I09975/whisper-choice-regular-wing-pads-7s-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
208099,Neko Daily Hygiene Soap 24 Hours Germ Protection - 100g ( Pack Of 1 ),Neko,57.20,https://cdn01.pharmeasy.in/dam/products_otc/I33842/neko-daily-hygiene-soap-100gm-1-1599831819.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487607,Parachute Advansed Aloe Vera Enriched Coconut Hair Oil Bottle Of 250 Ml,Parachute,114.00,https://cdn01.pharmeasy.in/dam/products_otc/G63575/parachute-advansed-aloe-vera-enriched-coconut-hair-oil-250-ml-free-75-ml-pack-1-1596183024.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
232011,Colgate Slim Soft Charcoal Toothbrush (buy 2 Get 2 Free) - 4 Pcs,Colgate,112.50,https://cdn01.pharmeasy.in/dam/products_otc/O50210/colgate-slim-soft-charcoal-toothbrush-buy-2-get-2-free-4-pcs-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
489120,Colgate Senstive Plus Toothpaste Box Of 70 G,Colgate,115.00,https://cdn01.pharmeasy.in/dam/products_otc/P98771/colgate-senstive-plus-toothpaste-box-of-70-g-2-1603117360.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
499856,Colgate Kid's Batman Extra Soft Bristles Toothbrush,Colgate,55.30,https://cdn01.pharmeasy.in/dam/products_otc/K48095/colgate-kids-batman-extra-soft-bristles-toothbrush-2-1600753826.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
175651,Himalaya Baby Wipes Packet Of 72 's,Himalaya Baby,156.40,https://cdn01.pharmeasy.in/dam/products_otc/090531/himalaya-baby-wipes-gentle-pack-of-72-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
192062,Colgate Kids Toothpaste Barbie - Strawberry Flavor - 80gm,Colgate,76.50,https://cdn01.pharmeasy.in/dam/products_otc/I12806/colgate-kids-toothpaste-barbie-strawberry-flavor-80gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
174172,Fash X Gel Face Wash 200gm,FASH,396.00,https://cdn01.pharmeasy.in/dam/products_otc/I07034/fash-x-gel-face-wash-200gm-2-1604646826.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
172867,New Hair 4u 10% Spray Bottle Of 60 Ml,Hair 4U,881.60,https://cdn01.pharmeasy.in/dam/products_otc/269320/new-hair-4u-10-spray-solu-60ml-1-1597365789.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
234977,Everherb Men's Formula - Blend Of 6 Safe & Powerful Herb - Increase Sperm Count - Bottle Of 60,EverHerb,499.50,https://cdn01.pharmeasy.in/dam/products_otc/N51273/everherb-mens-formula-6-natural-safe-herbs-increases-sperm-count-vigour-aids-erectile-dysfunction-60-veg-capsules-1-1593027935.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
12005,Hair 4u F 5% Hair Solution Bottle Of 60 Ml,Hair 4U,539.20,https://cdn01.pharmeasy.in/dam/products_otc/I01487/hair-4u-f-5-hair-solution-bottle-of-60-ml-1-1605104996.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
501049,Liveasy Wellness Apple Cider Vinegar With Mother -original Raw & Unfiltered- Supports Weight Management - Bottle Of 500ml,LivEasy,324.50,https://cdn01.pharmeasy.in/dam/products_otc/J51815/liveasy-wellness-apple-cider-vinegar-with-mother-original-raw-unfiltered-supports-weight-management-bottle-of-500ml-2-1600336367.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
237372,Axe Signature Denim Lather Shaving Cream Tube Of 78 G,Axe,64.60,https://cdn01.pharmeasy.in/dam/products_otc/J89065/axe-signature-denim-lather-shaving-cream-78g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
55393,Nivea Whitening Smooth Skin Roll On Liquid 50ml,Nivea,179.10,https://cdn01.pharmeasy.in/dam/products_otc/124281/nivea-whitening-smooth-skin-roll-on-liquid-50ml-2-1601731237.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487665,Moha Aloe Vera Moisturizer Tube Of 400 G (buy 1 Get 1 Free),MOHA,170.00,https://cdn01.pharmeasy.in/dam/products_otc/M73026/moha-aloe-vera-gel-200g-buy1-get1-free-1-1594398882.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
236492,Boro Plus Aloe Gel Moisturizer  Tube Of 60 Ml,Boro Plus,52.25,https://cdn01.pharmeasy.in/dam/products_otc/F71844/boro-plus-aloe-gel-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
529861,Vaseline Intensive Care Cocoa Glow Body Lotion-100 Ml,Vaseline,90.25,https://cdn01.pharmeasy.in/dam/products_otc/L05153/vaseline-intensive-care-cocoa-glow-body-lotion-100-ml-2-1601372866.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
192938,Venusia Soft+  Moisturizing Lotion For Itchy And Dry Skin Box Of 100 Ml,Venusia,266.40,https://cdn01.pharmeasy.in/dam/products_otc/I13683/venusia-soft-moisturizing-lotion-for-itchy-and-dry-skin-100ml-1-1597366172.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
207122,Acnerex Face Wash 75ml,ACNEREX,288.00,https://cdn01.pharmeasy.in/dam/products_otc/I32865/acnerex-face-wash-75ml-1-1597366534.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
172865,Hair 4u Shampoo Bottle Of 100 Ml,Hair 4U,389.50,https://cdn01.pharmeasy.in/dam/products_otc/269302/hair-4u-shampoo-100ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
234601,Neuherbs Apple Cider Vinegar Bottle Of 350 Ml,NEUHERBS,149.40,https://cdn01.pharmeasy.in/dam/products_otc/K31536/neuherbs-apple-cider-vinegar-with-mother-vinegar-raw-unfiltered-and-undiluted-350ml-1-1593782234.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214672,Whisper Ultra Soft Size Xl Sanitary Pads Packet Of 50,WHISPER,408.90,https://cdn01.pharmeasy.in/dam/products_otc/I40415/whisper-ultra-soft-sanitary-pads-50-pieces-xl-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214672,Whisper Ultra Soft Size Xl Sanitary Pads Packet Of 50,WHISPER,408.90,https://cdn01.pharmeasy.in/dam/products_otc/I40415/whisper-ultra-soft-sanitary-pads-50-pieces-xl-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214673,Whisper Ultra Overnight Size Wing Xl Plus Sanitary Pads Packet Of 15,WHISPER,169.20,https://cdn01.pharmeasy.in/dam/products_otc/I40416/whisper-ultra-overnight-sanitary-pads-with-wings-15-pieces-xl-plus-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
218458,Colgate Plax Sensitivity Gentle Care Alcohol-free Mouthwash Bottle Of 250 Ml,COLGATE,106.60,https://cdn01.pharmeasy.in/dam/products_otc/I44201/colgate-plax-gentle-care-alcohol-free-mouthwash-250-ml-sensitivity-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
215167,Nivea Body Milk Nourishing Lotion Bottle Of 200 Ml,Nivea,224.10,https://cdn01.pharmeasy.in/dam/products_otc/I40904/nivea-body-milk-nourishing-lotion-bottle-of-200-ml-2-1601731675.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
218457,Colgate Plax Peppermint Alcohol-free Mouthwash Bottle Of 250 Ml,COLGATE,92.40,https://cdn01.pharmeasy.in/dam/products_otc/I44200/colgate-plax-pepper-mint-alcohol-free-mouthwash-250-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32141,Sensodyne Sensitive Repair & Protect Toothpaste Tube Of 70 G,Sensodyne,157.50,https://cdn01.pharmeasy.in/dam/products_otc/329885/sensodyne-sensitive-repair-protect-toothpaste-tube-of-70-g-2-1601562378.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
177482,"Friends Easy Adult Diapers Xl Size, Waist 48-68 Inch, High Absorbency Anti-bacterial Core, 10's Pack",Friends,412.50,https://cdn01.pharmeasy.in/dam/products_otc/I08657/friends-easy-adult-diapers-extra-large-pack-of-10-taped-diaper-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32137,Sensodyne Sensitive Toothbrush Packet Of 3 (buy 2 Get 1 Free),Sensodyne,90.00,https://cdn01.pharmeasy.in/dam/products_otc/I04900/sensodyne-sensitive-toothbrush-packet-of-3-buy-2-get-1-free-2-1601563000.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
486625,Stayfree Secure Ultra Thin Size Xl Sanitary Pads Pack Of 10,Stayfree,62.70,https://cdn01.pharmeasy.in/dam/products_otc/E35929/stayfree-secure-ultra-thin-size-xl-sanitary-pads-pack-of-10-2-1600172100.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
38926,Candid Anti Fungal Powder Bottle Of 100 G,CANDID,114.00,https://cdn01.pharmeasy.in/dam/products_otc/032625/candid-dusting-powder-100-gm-6.2-1597364998.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32305,Gillette Mach 3 Turbo Manual Shaving  Razor,Gillette,278.40,https://cdn01.pharmeasy.in/dam/products_otc/083660/gillette-mach-3-turbo-manual-shaving-razor-1-1593546051.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
172209,Emami 7 Oils In One Damage Control Hair Oil Bottle Of 100 Ml,Emami,57.20,https://cdn01.pharmeasy.in/dam/products_otc/I05668/emami-7-oils-in-one-damage-control-hair-oil-100ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
486702,Clean & Clear Morning Energy Berry Blast Face Wash Bottle Of 150 Ml,Clean & Clear,166.25,https://cdn01.pharmeasy.in/dam/products_otc/E73992/clean-clear-morning-energy-berry-blast-face-wash-bottle-of-150-ml-2-1600172364.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
215160,"Nivea Men Active Clean Shower Gel, 250ml",Nivea,179.10,https://cdn01.pharmeasy.in/dam/products_otc/I40903/nivea-men-active-clean-shower-gel-250ml-1-1595950766.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487720,Moha Herbal Anti Dandruff Bottle Of 400 Ml (buy 1 Get 1 Free),MOHA,290.00,https://cdn01.pharmeasy.in/dam/products_otc/G13709/moha-herbal-anti-dandruff-shampoo-200ml-buy1-get1-free-1-1594398882.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
171256,Oral-b Sensitive Ultrathin Bristles Toothbrush (black),Oral-B,63.00,https://cdn01.pharmeasy.in/dam/products_otc/I05205/oral-b-sensitive-ultrathin-bristles-toothbrush-black-2-1600442907.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32304,Gillette Mach 3 Sensitive Manual Shaving  Razor Blades  Packet Of 2 (cartridge),Gillette,345.60,https://cdn01.pharmeasy.in/dam/products_otc/I05204/gillette-mach-3-sensitive-manual-shaving-razor-blades-2s-pack-cartridge-1-1593546051.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
168861,Reju Glow  Face Wash  Bottle Of 100 Ml,REJU GLOW,275.00,https://cdn01.pharmeasy.in/dam/products_otc/I01772/rejuglow-face-wash-100ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487714,Moha Herbal Shower Gel Bottle Of 400 Ml (buy 1 Get 1 Free),MOHA,265.00,https://cdn01.pharmeasy.in/dam/products_otc/L33307/moha-herbal-shower-gel-200ml-buy1-get1-free-1-1594398882.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487711,Moha Herbal Hair Conditioner Tube Of 400 Ml (buy 1 Get 1 Free),MOHA,255.00,https://cdn01.pharmeasy.in/dam/products_otc/A10163/moha-herbal-hair-conditioner-200ml-buy1-get1-free-1-1594398882.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
193316,Indulekha Bringha Hair Oil Bottle Of 50 Ml,Indulekha,222.30,https://cdn01.pharmeasy.in/dam/products_otc/I14061/indulekha-bringha-oil-50-ml--1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
209645,Fair & Lovely Fairness Face Wash Tube Of 50 G,Fair & Lovely,61.75,https://cdn01.pharmeasy.in/dam/products_otc/I35388/fair-lovely-fairness-facewash-50-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
500148,Tresemme Keratin Smooth Conditioner - 80 Ml,TRESemme,101.65,https://cdn01.pharmeasy.in/dam/products_otc/V95452/tresemme-keratin-smooth-conditioner-80-ml-2-1601373323.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
529509,Pond's Men Energy Bright Anti-dullness Facewash With Coffee Bean-50 G,Pond's,104.50,https://cdn01.pharmeasy.in/dam/products_otc/X52198/ponds-men-energy-bright-anti-dullness-facewash-with-coffee-bean-50-g-2-1601373179.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
222717,Bodyguard Natural Anti Mosquito Spray Bottle Of 100 Ml,BodyGuard,126.00,https://cdn01.pharmeasy.in/dam/products_otc/I48461/bodyguard-natural-anti-mosquito-spray-bottle-of-100-ml-2-1605679712.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
485998,Dabur Meswak Fluoride Free Herbal Toothpaste - 200 +200 G,Dabur,160.55,https://cdn01.pharmeasy.in/dam/products_otc/S11212/dabur-meswak-fluoride-free-herbal-toothpaste-200-200-g-1-1605681860.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
237360,Axe Signature Denim Cologne Talcum Powder Bottle Of 100 G,Axe,70.30,https://cdn01.pharmeasy.in/dam/products_otc/W89891/axe-signature-denim-cologne-talc-100-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487711,Moha Herbal Hair Conditioner Tube Of 400 Ml (buy 1 Get 1 Free),MOHA,255.00,https://cdn01.pharmeasy.in/dam/products_otc/A10163/moha-herbal-hair-conditioner-200ml-buy1-get1-free-1-1594398882.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
232360,Smw's Greenz Cinnamon Tea Bottle Of 60 G,Greenz,396.00,https://cdn01.pharmeasy.in/dam/products_otc/Y48902/smws-greenz-cinnamon-tea-bottle-of-60-g-2-1601564859.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
168861,Reju Glow  Face Wash  Bottle Of 100 Ml,REJU GLOW,275.00,https://cdn01.pharmeasy.in/dam/products_otc/I01772/rejuglow-face-wash-100ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
235615,Healthvit Apple Cider Vinegar Bottle Of 500 Ml,Healthvit,351.00,https://cdn01.pharmeasy.in/dam/products_otc/R60986/healthvit-apple-cider-vinegar-500ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
211900,Himalaya Shuddha Guggulu Tablets - 60's,HIMALAYA,140.25,https://cdn01.pharmeasy.in/dam/products/I37643/hima-shuddha-guggulu-tab-60s-box-front-1-1597366836.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
236130,Chicnutrix Mighty Omega Chocolate Skin Care Capsules Bottle Of 60,Chicnutrix,792.00,https://cdn01.pharmeasy.in/dam/products_otc/C48951/chicnutrix-mighty-omega-chocolate-skin-care-capsules-bottle-of-60-2-1604744839.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
223177,Anchor Cooling Fresh Gel Toothpaste Kit  Box Of 300 G (150gm X 2),Anchor,132.00,https://cdn01.pharmeasy.in/dam/products_otc/O63678/anchor-cooling-fresh-gel-toothpaste-kit-150gm-x-2-1-1593609574.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
7097,Mediker Anti Lice Treatment Hair Oil Bottle Of 50 Ml,Mediker,32.30,https://cdn01.pharmeasy.in/dam/products_otc/111755/mediker-anti-lice-treatment-hair-oil-bottle-of-50-ml-1-1596182987.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
198241,Gorgeus Face Cleanser Gel Tube Of 100 G,GORGEUS,261.60,https://cdn01.pharmeasy.in/dam/products_otc/I19087/gorgeus-face-cleanser-gel-100-gm-1-1597366384.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
175569,Pepsodent 2-in-1 Toothpaste Tube Of 80 G,Pepsodent,47.50,https://cdn01.pharmeasy.in/dam/products_otc/138150/pepsodent-2-in-1-toothpaste-80-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
179272,Epishine Face Wash 70ml,EPISHINE,499.00,,True
222509,Ahaglow S  Face Wash Foaming Bottle Of 100 Ml,AHAGLOW S,550.00,https://cdn01.pharmeasy.in/dam/products_otc/I48252/ahaglow-s-foaming-face-wash-100ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
237388,"Dove Healthy Ritual For Growing Hair Shampoo, 80 Ml",Dove,66.50,https://cdn01.pharmeasy.in/dam/products_otc/F97840/dove-healthy-ritual-for-growing-hair-shampoo-80-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
237226,Wow Skin Science Apple Cider Vinegar Shampoo (500 Ml),WOW Skin Science,345.00,https://cdn01.pharmeasy.in/dam/products_otc/A29276/wow-skin-science-apple-cider-vinegar-shampoo-500-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
500085,Vaseline Ice Cool  Hydration Lotion  Bottle Of 200 Ml,Vaseline,199.50,https://cdn01.pharmeasy.in/dam/products_otc/F29523/vaseline-ice-cool-hydration-lotion-200-ml-1-1595950767.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
232234,Boro Plus Cocoa Soft Body Lotion Bottle Of 400 Ml,Boro Plus,258.75,https://cdn01.pharmeasy.in/dam/products_otc/E89816/boro-plus-cocoa-soft-body-lotion-400ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
7097,Mediker Anti Lice Treatment Hair Oil Bottle Of 50 Ml,Mediker,32.30,https://cdn01.pharmeasy.in/dam/products_otc/111755/mediker-anti-lice-treatment-hair-oil-bottle-of-50-ml-1-1596182987.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
193316,Indulekha Bringha Hair Oil Bottle Of 50 Ml,Indulekha,222.30,https://cdn01.pharmeasy.in/dam/products_otc/I14061/indulekha-bringha-oil-50-ml--1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
209645,Fair & Lovely Fairness Face Wash Tube Of 50 G,Fair & Lovely,61.75,https://cdn01.pharmeasy.in/dam/products_otc/I35388/fair-lovely-fairness-facewash-50-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
